CO_NCM,Setor,Subsetor,Produto,NCM
52051100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA N/PENT.TIT>=714.29D"
52051200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA N/PENT.232.56<=T<714.29D"
52051310,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,CRU,SIMPL.FIBRA N/PENT.192.3<=T<232.5D"
52051390,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTS.FIOS ALGOD>=85%,SIMPL.FIBRA N/PENT.192.3<=T<232.5D"
52051400,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA N/PENT.125D<=TIT<192.31D"
52051500,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA N/PENT.TITULO<125DECITEX"
52052100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.TITULO>=714.29DECIT"
52052200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.232.56D<=T<714.29D"
52052310,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,CRU,SIMPL.FIBRA PENT.192.3D<=T<232.56D"
52052390,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTS.FIOS ALGOD>=85%,SIMPL.FIBRA PENT.192.3D<=T<232.56D"
52052400,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.125D<=TIT<192.31D"
52052600,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.106.38D<=TIT<125D"
52052700,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.83.33D<=TIT<106.38D"
52052800,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,SIMPLES,FIBRA PENT.TITULO<83.33DECITEX"
52053100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.TITULO>=714.29DEC."
52053200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.232.56D<=T<714.29D"
52053300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.192.31D<=T<232.56D"
52053400,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.125D<=TIT<192.31D"
52053500,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA N/PENT.TITULO<125DECITEX"
52054100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA PENT.TITULO>=714.29DECIT."
52054200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA PENT.232.56D<=TIT<714.29D"
52054300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA PENT.192.31D<=TIT<232.56D"
52054400,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA PENT.125D<=TITULO<192.31D"
52054600,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA PENT.106.38D<=TITULO<125D"
52054700,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA PENT.83.33D<=TIT<106.38D"
52054800,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,RETORC.FIBRA PENT.TITULO<83.33DECITEX"
52061100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.TITULO>=714.29DEC."
52061200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.232.56D<=T<714.29D"
52061300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.192.31D<=T<232.56D"
52061400,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.125D<=TIT<192.31D"
52061500,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA N/PENT.TITULO<125DECITEX"
52062100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA PENT.TITULO>=714.29DECIT."
52062200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA PENT.232.56D<=TIT<714.29D"
52062300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA PENT.192.31D<=TIT<232.56D"
52062400,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA PENT.125D<=TITULO<192.31D"
52062500,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,SIMPLES,FIBRA PENT.TITULO<125DECITEX"
52063100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA N/PENT.TITULO>=714.29DECIT"
52063200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA N/PENT.232.56D<=T<714.29D"
52063300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA N/PENT.192.31D<=T<232.56D"
52063400,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA N/PENT.125D<=TIT<192.31D"
52063500,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA N/PENT.TITULO<125DECITEX"
52064100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA PENT.TITULO>=714.29DECITEX"
52064200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA PENT.232.56D<=TIT<714.29D"
52064300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA PENT.192.31D<=TIT<232.56D"
52064400,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA PENT.125D<=TITULO<192.31D"
52064500,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO<85%,RETORC.FIBRA PENT.TITULO<125DECITEX"
52071000,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","FIO ALGODAO>=85%,PARA VENDA A RETALHO"
52079000,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS FIOS DE ALGODAO,PARA VENDA A RETALHO"
52081100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,CRU,PONTO TAFETA,P<=100G/M2"
52081200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,CRU,PONTO TAFETA,100<P<=200G/M2"
52081300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,CRU,PONTO SARJADO,P<=200G/M2"
52081900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,CRU,PESO<=200G/M2"
52082100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,BRANQ.PTO.TAFETA,P<=100G/M2"
52082200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,BRANQ.PTO.TAFETA,100<P<=200G/M2"
52082300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,BRANQ.PTO.SARJADO,P<=200G/M2"
52082900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,BRANQUEADO,P<=200G/M2"
52083100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,TINTO,PTO.TAFETA,P<=100G/M2"
52083200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,TINTO,PTO.TAFETA,100<P<=200G/M2"
52083300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,TINTO,PTO.SARJADO,P<=200G/M2"
52083900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,TINTO,P<=200G/M2"
52084100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,FIO COLOR.PTO.TAFETA,P<=100G/M2"
52084200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGODAO>=85%,FIO COLOR.PTO.TAFETA,100<P<=200G/M2"
52084300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,FIO COLOR.PTO.SARJADO,P<=200G/M2"
52084900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,FIO COLOR.PESO<=200G/M2"
52085100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,ESTAMPADO,PTO.TAFETA,P<=100G/M2"
52085200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGODAO>=85%,ESTAMPADO,PTO.TAFETA,100<P<=200G/M2"
52085300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,ESTAMPADO,PTO.SARJADO,P<=200G/M2"
52085900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,ESTAMPADO,PESO<=200G/M2"
52085910,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO",TEC.ESTAMPADOS PT.SARJ/DIAG.TEXTURA < 4
52085990,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO",OUTROS TECIDOS ESTAMPADOS DE ALGODÃO
52091100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,CRU,PONTO DE TAFETA,PESO>200G/M2"
52091200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,CRU,PONTO SARJADO,PESO>200G/M2"
52091900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,CRU,PESO>200G/M2"
52092100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,BRANQUEADO,PTO.TAFETA,P>200G/M2"
52092200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,BRANQUEADO,PTO.SARJADO,P>200G/M2"
52092900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,BRANQUEADO,PESO>200G/M2"
52093100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,TINTO,PONTO DE TAFETA,P>200G/M2"
52093200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,TINTO,PONTO SARJADO,PESO>200G/M2"
52093900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,TINTO,PESO>200G/M2"
52094100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,FIO COLOR.PONTO TAFETA,P>200G/M2"
52094210,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,FIO COLOR.DENIM,INDIGO,P>200G/M2"
52094290,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTS.TECIDOS DE ALGODAO>=85%,FIO COLOR.DENIN,P>200G/M2"
52094300,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,FIO COLOR.PTO.SARJADO,P>200G/M2"
52094900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,FIO COLOR.PESO>200G/M2"
52095100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,ESTAMPADO,PTO.TAFETA,P>200G/M2"
52095200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO DE ALGODAO>=85%,ESTAMPADO,PTO.SARJADO,P>200G/M2"
52095900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTROS TECIDOS DE ALGODAO>=85%,ESTAMPADO,PESO>200G/M2"
52101100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGODAO<85%,CRU/FIBRA SINT/ART.TAFETA,P<=200G/M2"
52101200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGODAO<85%,CRU/FIBRA SINT/ART.SARJAD.P<=200G/M2"
52101900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTS.TECIDOS ALGODAO<85%,CRU/FIBRA SINT/ART.P<=200G/M2"
52101910,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TEC.ALG.CRU,SINT.ARTIF.PTO.SARJ./DIAG.<200G/M"
52101990,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTS.TEC.ALG.CRUS,SINT.ARTIFICIAL PESO>200G/M"
52102100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGOD<85%,BRANQ/FIBRA SINT/ART.TAFETA,P<=200G/M2"
52102200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGOD<85%,BRANQ/FIBRA SINT/ART.SARJAD.P<=200G/M2"
52102900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTS.TECIDOS ALGOD<85%,BRANQ/FIBRA SINT/ART.P<=200G/M2"
52102910,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO",TEC.ALG.BRANQ.SINT.ARTIF.PTO.SARJ.DIAG.<200G/M
52102990,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO",OUTROS TEC.ALG.BRANQ.SINT.ARTIF.PESO<200G/M
52103100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGOD<85%,TINTO/FIBRA SINT/ART.TAFETA,P<=200G/M2"
52103200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGOD<85%,TINTO/FIBRA SINT/ART.SARJAD.P<=200G/M2"
52103900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTS.TECIDOS ALGOD<85%,TINTO/FIBRA SINT/ART.P<=200G/M2"
52104100,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGOD<85%,COLOR/FIBRA SINT/ART.TAFETA,P<=200G/M2"
52104200,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","TECIDO ALGOD<85%,COLOR/FIBRA SINT/ART.SARJAD.P<=200G/M2"
52104900,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO","OUTS.TECIDOS ALGOD<85%,COLOR/FIBRA SINT/ART.P<=200G/M2"
52104910,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO",TEC.D/ALG.DIV.COR.SINT.ARTIF.PTO.SARJ.<200G/M
52104990,FIBRAS E PRODUTOS TÊXTEIS,ALGODÃO E PRODUTOS TÊXTEIS DE ALGODÃO,"FIOS, LINHAS E TECIDOS DE ALGODÃO",OUTROS TEC.D/ALG.DIV.COR.SINT.ARTIF.<200G/
